Area,Boro,Area Type,Date,Median Price
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,5/1/13,4
New Dorp,Staten Island,Neighborhood,5/1/13,4
New Dorp,Staten Island,Neighborhood,7/1/13,5
New Dorp,Staten Island,Neighborhood,7/1/13,5
New Dorp,Staten Island,Neighborhood,9/1/13,2
New Dorp,Staten Island,Neighborhood,10/1/13,34
New Dorp,Staten Island,Neighborhood,11/1/13,39
New Dorp,Staten Island,Neighborhood,12/1/13,12
New Dorp,Staten Island,Neighborhood,1/1/14,6
New Dorp,Staten Island,Neighborhood,2/1/14,8
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,9/1/13,2
New Dorp,Staten Island,Neighborhood,7/1/13,5
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,9/1/14,3
New Dorp,Staten Island,Neighborhood,9/1/13,2
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,9/1/13,2
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,9/1/13,2
New Dorp,Staten Island,Neighborhood,9/1/13,2
New Dorp,Staten Island,Neighborhood,9/1/13,2
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,3/1/14,1
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
New Dorp,Staten Island,Neighborhood,3/1/09,0
NoHo,Manhattan,Neighborhood,4/1/09,26
NoHo,Manhattan,Neighborhood,4/1/09,26
NoHo,Manhattan,Neighborhood,6/1/09,25
NoHo,Manhattan,Neighborhood,7/1/09,28
NoHo,Manhattan,Neighborhood,8/1/09,23
NoHo,Manhattan,Neighborhood,9/1/09,22
NoHo,Manhattan,Neighborhood,10/1/09,18
NoHo,Manhattan,Neighborhood,11/1/09,16
NoHo,Manhattan,Neighborhood,12/1/09,17
NoHo,Manhattan,Neighborhood,1/1/10,15
NoHo,Manhattan,Neighborhood,10/1/09,18
NoHo,Manhattan,Neighborhood,10/1/09,18
NoHo,Manhattan,Neighborhood,4/1/10,29
NoHo,Manhattan,Neighborhood,6/1/09,25
NoHo,Manhattan,Neighborhood,6/1/10,24
NoHo,Manhattan,Neighborhood,7/1/09,28
NoHo,Manhattan,Neighborhood,6/1/10,24
NoHo,Manhattan,Neighborhood,9/1/10,19
NoHo,Manhattan,Neighborhood,10/1/10,11
NoHo,Manhattan,Neighborhood,11/1/10,14
NoHo,Manhattan,Neighborhood,12/1/10,9
NoHo,Manhattan,Neighborhood,1/1/10,15
NoHo,Manhattan,Neighborhood,3/1/09,20
NoHo,Manhattan,Neighborhood,6/1/10,24
NoHo,Manhattan,Neighborhood,9/1/10,19
NoHo,Manhattan,Neighborhood,9/1/10,19
NoHo,Manhattan,Neighborhood,12/1/09,17
NoHo,Manhattan,Neighborhood,9/1/10,19
NoHo,Manhattan,Neighborhood,9/1/10,19
NoHo,Manhattan,Neighborhood,10/1/10,11
NoHo,Manhattan,Neighborhood,10/1/10,11
NoHo,Manhattan,Neighborhood,11/1/11,7
NoHo,Manhattan,Neighborhood,10/1/10,11
NoHo,Manhattan,Neighborhood,8/1/09,23
NoHo,Manhattan,Neighborhood,2/1/12,30
NoHo,Manhattan,Neighborhood,4/1/10,29
NoHo,Manhattan,Neighborhood,7/1/09,28
NoHo,Manhattan,Neighborhood,2/1/12,30
NoHo,Manhattan,Neighborhood,6/1/12,46
NoHo,Manhattan,Neighborhood,7/1/12,42
NoHo,Manhattan,Neighborhood,8/1/12,21
NoHo,Manhattan,Neighborhood,9/1/12,27
NoHo,Manhattan,Neighborhood,9/1/10,19
NoHo,Manhattan,Neighborhood,12/1/09,17
NoHo,Manhattan,Neighborhood,12/1/09,17
NoHo,Manhattan,Neighborhood,3/1/09,20
NoHo,Manhattan,Neighborhood,2/1/13,39
NoHo,Manhattan,Neighborhood,2/1/13,39
NoHo,Manhattan,Neighborhood,4/1/13,45
NoHo,Manhattan,Neighborhood,5/1/13,43
NoHo,Manhattan,Neighborhood,7/1/12,42
NoHo,Manhattan,Neighborhood,7/1/13,56
NoHo,Manhattan,Neighborhood,8/1/13,36
NoHo,Manhattan,Neighborhood,7/1/12,42
NoHo,Manhattan,Neighborhood,10/1/13,141
NoHo,Manhattan,Neighborhood,6/1/10,24
NoHo,Manhattan,Neighborhood,2/1/12,30
NoHo,Manhattan,Neighborhood,1/1/14,51
NoHo,Manhattan,Neighborhood,1/1/14,51
NoHo,Manhattan,Neighborhood,3/1/14,52
NoHo,Manhattan,Neighborhood,4/1/14,48
NoHo,Manhattan,Neighborhood,5/1/14,62
NoHo,Manhattan,Neighborhood,6/1/14,57
NoHo,Manhattan,Neighborhood,7/1/14,63
NoHo,Manhattan,Neighborhood,8/1/14,64
NoHo,Manhattan,Neighborhood,9/1/14,65
NoHo,Manhattan,Neighborhood,6/1/12,46
NoHo,Manhattan,Neighborhood,8/1/12,21
NoHo,Manhattan,Neighborhood,7/1/09,28
NoHo,Manhattan,Neighborhood,9/1/12,27
NoHo,Manhattan,Neighborhood,4/1/10,29
NoHo,Manhattan,Neighborhood,3/1/15,33
NoHo,Manhattan,Neighborhood,4/1/15,31
NoHo,Manhattan,Neighborhood,5/1/15,59
NoHo,Manhattan,Neighborhood,6/1/15,54
NoHo,Manhattan,Neighborhood,6/1/14,57
NoHo,Manhattan,Neighborhood,1/1/14,51
NoHo,Manhattan,Neighborhood,9/1/15,40
NoHo,Manhattan,Neighborhood,10/1/15,37
NoHo,Manhattan,Neighborhood,4/1/15,31
NoHo,Manhattan,Neighborhood,12/1/15,41
NoHo,Manhattan,Neighborhood,3/1/14,52
NoHo,Manhattan,Neighborhood,2/1/16,61
NoHo,Manhattan,Neighborhood,3/1/16,76
NoHo,Manhattan,Neighborhood,4/1/16,72
NoHo,Manhattan,Neighborhood,5/1/16,69
NoHo,Manhattan,Neighborhood,6/1/16,74
NoHo,Manhattan,Neighborhood,3/1/16,76
NoHo,Manhattan,Neighborhood,8/1/16,87
NoHo,Manhattan,Neighborhood,9/1/16,70
NoHo,Manhattan,Neighborhood,10/1/16,60
NoHo,Manhattan,Neighborhood,4/1/14,48
NoHo,Manhattan,Neighborhood,12/1/16,53
NoHo,Manhattan,Neighborhood,5/1/14,62
NoHo,Manhattan,Neighborhood,2/1/17,50
NoHo,Manhattan,Neighborhood,5/1/15,59
NoHo,Manhattan,Neighborhood,9/1/16,70
NoHo,Manhattan,Neighborhood,5/1/17,92
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,4/1/13,3
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,3/1/09,0
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,3/1/14,4
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,5/1/14,6
North Corona,Queens,Neighborhood,3/1/14,4
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,3/1/14,4
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,1/1/15,7
North Corona,Queens,Neighborhood,2/1/15,11
North Corona,Queens,Neighborhood,2/1/15,11
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,4/1/13,3
North Corona,Queens,Neighborhood,6/1/15,8
North Corona,Queens,Neighborhood,2/1/15,11
North Corona,Queens,Neighborhood,4/1/12,1
North Corona,Queens,Neighborhood,3/1/14,4
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,1/1/15,7
North Corona,Queens,Neighborhood,1/1/16,22
North Corona,Queens,Neighborhood,2/1/16,30
North Corona,Queens,Neighborhood,3/1/16,32
North Corona,Queens,Neighborhood,6/1/15,8
North Corona,Queens,Neighborhood,4/1/14,5
North Corona,Queens,Neighborhood,4/1/13,3
North Corona,Queens,Neighborhood,5/1/14,6
North Corona,Queens,Neighborhood,6/1/15,8
North Corona,Queens,Neighborhood,9/1/16,9
North Corona,Queens,Neighborhood,3/1/14,4
North Corona,Queens,Neighborhood,3/1/14,4
North Corona,Queens,Neighborhood,5/1/13,2
North Corona,Queens,Neighborhood,3/1/14,4
North Corona,Queens,Neighborhood,2/1/15,11
North Corona,Queens,Neighborhood,3/1/17,18
North Corona,Queens,Neighborhood,4/1/17,23
North Corona,Queens,Neighborhood,5/1/17,28
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,8/1/10,2
North New York,Bronx,Neighborhood,8/1/10,2
North New York,Bronx,Neighborhood,8/1/10,2
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,8/1/10,2
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,3/1/09,0
North New York,Bronx,Neighborhood,9/1/15,4
North New York,Bronx,Neighborhood,10/1/15,6
North New York,Bronx,Neighborhood,9/1/15,4
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,6/1/10,1
North New York,Bronx,Neighborhood,9/1/15,4
North New York,Bronx,Neighborhood,4/1/16,11
North New York,Bronx,Neighborhood,4/1/16,11
North New York,Bronx,Neighborhood,6/1/16,7
North New York,Bronx,Neighborhood,4/1/16,11
North New York,Bronx,Neighborhood,4/1/16,11
North New York,Bronx,Neighborhood,6/1/16,7
North New York,Bronx,Neighborhood,10/1/16,5
North New York,Bronx,Neighborhood,11/1/16,3
North New York,Bronx,Neighborhood,8/1/10,2
North New York,Bronx,Neighborhood,10/1/16,5
North New York,Bronx,Neighborhood,2/1/17,8
North New York,Bronx,Neighborhood,6/1/16,7
North New York,Bronx,Neighborhood,9/1/15,4
North New York,Bronx,Neighborhood,9/1/15,4
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,9/1/12,3
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,9/1/12,3
Norwood,Bronx,Neighborhood,2/1/13,4
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,9/1/12,3
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,9/1/12,3
Norwood,Bronx,Neighborhood,2/1/13,4
Norwood,Bronx,Neighborhood,9/1/13,6
Norwood,Bronx,Neighborhood,9/1/12,3
Norwood,Bronx,Neighborhood,9/1/12,3
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,2/1/13,4
Norwood,Bronx,Neighborhood,3/1/14,5
Norwood,Bronx,Neighborhood,7/1/09,1
Norwood,Bronx,Neighborhood,3/1/09,0
Norwood,Bronx,Neighborhood,8/1/09,2
Norwood,Bronx,Neighborhood,9/1/12,3
Norwood,Bronx,Neighborhood,3/1/14,5
Norwood,Bronx,Neighborhood,9/1/13,6
Norwood,Bronx,Neighborhood,3/1/14,5
Norwood,Bronx,Neighborhood,11/1/14,7
Norwood,Bronx,Neighborhood,12/1/14,8
Norwood,Bronx,Neighborhood,1/1/15,18
Norwood,Bronx,Neighborhood,2/1/15,10
Norwood,Bronx,Neighborhood,3/1/15,9
Norwood,Bronx,Neighborhood,4/1/15,11
Norwood,Bronx,Neighborhood,5/1/15,16
Norwood,Bronx,Neighborhood,6/1/15,20
Norwood,Bronx,Neighborhood,7/1/15,28
Norwood,Bronx,Neighborhood,8/1/15,23
Norwood,Bronx,Neighborhood,9/1/15,21
Norwood,Bronx,Neighborhood,10/1/15,40
Norwood,Bronx,Neighborhood,11/1/15,35
Norwood,Bronx,Neighborhood,12/1/15,39
Norwood,Bronx,Neighborhood,1/1/16,43
Norwood,Bronx,Neighborhood,7/1/15,28
Norwood,Bronx,Neighborhood,7/1/15,28
Norwood,Bronx,Neighborhood,4/1/16,19
Norwood,Bronx,Neighborhood,5/1/16,13
Norwood,Bronx,Neighborhood,4/1/16,19
Norwood,Bronx,Neighborhood,7/1/16,26
Norwood,Bronx,Neighborhood,8/1/16,27
Norwood,Bronx,Neighborhood,9/1/16,33
Norwood,Bronx,Neighborhood,7/1/15,28
Norwood,Bronx,Neighborhood,11/1/16,29
Norwood,Bronx,Neighborhood,12/1/16,25
Norwood,Bronx,Neighborhood,9/1/15,21
Norwood,Bronx,Neighborhood,5/1/15,16
Norwood,Bronx,Neighborhood,12/1/16,25
Norwood,Bronx,Neighborhood,9/1/15,21
Norwood,Bronx,Neighborhood,12/1/16,25
Park Slope,Brooklyn,Neighborhood,4/1/09,58
Park Slope,Brooklyn,Neighborhood,5/1/09,61
Park Slope,Brooklyn,Neighborhood,6/1/09,72
Park Slope,Brooklyn,Neighborhood,7/1/09,75
Park Slope,Brooklyn,Neighborhood,8/1/09,64
Park Slope,Brooklyn,Neighborhood,9/1/09,59
Park Slope,Brooklyn,Neighborhood,10/1/09,66
Park Slope,Brooklyn,Neighborhood,11/1/09,56
Park Slope,Brooklyn,Neighborhood,12/1/09,52
Park Slope,Brooklyn,Neighborhood,1/1/10,63
Park Slope,Brooklyn,Neighborhood,8/1/09,64
Park Slope,Brooklyn,Neighborhood,9/1/09,59
Park Slope,Brooklyn,Neighborhood,4/1/10,70
Park Slope,Brooklyn,Neighborhood,5/1/10,67
Park Slope,Brooklyn,Neighborhood,6/1/10,53
Park Slope,Brooklyn,Neighborhood,6/1/10,53
Park Slope,Brooklyn,Neighborhood,8/1/10,49
Park Slope,Brooklyn,Neighborhood,9/1/10,50
Park Slope,Brooklyn,Neighborhood,9/1/09,59
Park Slope,Brooklyn,Neighborhood,11/1/10,41
Park Slope,Brooklyn,Neighborhood,12/1/10,27
Park Slope,Brooklyn,Neighborhood,1/1/11,29
Park Slope,Brooklyn,Neighborhood,2/1/11,33
Park Slope,Brooklyn,Neighborhood,3/1/11,43
Park Slope,Brooklyn,Neighborhood,4/1/11,37
Park Slope,Brooklyn,Neighborhood,8/1/10,49
Park Slope,Brooklyn,Neighborhood,12/1/09,52
Park Slope,Brooklyn,Neighborhood,11/1/10,41
Park Slope,Brooklyn,Neighborhood,8/1/11,40
Park Slope,Brooklyn,Neighborhood,9/1/11,31
Park Slope,Brooklyn,Neighborhood,1/1/11,29
Park Slope,Brooklyn,Neighborhood,11/1/11,25
Park Slope,Brooklyn,Neighborhood,11/1/11,25
Park Slope,Brooklyn,Neighborhood,1/1/12,42
Park Slope,Brooklyn,Neighborhood,8/1/11,40
Park Slope,Brooklyn,Neighborhood,3/1/12,36
Park Slope,Brooklyn,Neighborhood,8/1/11,40
Park Slope,Brooklyn,Neighborhood,5/1/12,45
Park Slope,Brooklyn,Neighborhood,6/1/12,34
Park Slope,Brooklyn,Neighborhood,7/1/12,51
Park Slope,Brooklyn,Neighborhood,7/1/12,51
Park Slope,Brooklyn,Neighborhood,5/1/12,45
Park Slope,Brooklyn,Neighborhood,9/1/09,59
Park Slope,Brooklyn,Neighborhood,7/1/12,51
Park Slope,Brooklyn,Neighborhood,9/1/09,59
Park Slope,Brooklyn,Neighborhood,1/1/13,62
Park Slope,Brooklyn,Neighborhood,2/1/13,69
Park Slope,Brooklyn,Neighborhood,3/1/13,76
Park Slope,Brooklyn,Neighborhood,4/1/13,82
Park Slope,Brooklyn,Neighborhood,5/1/13,100
Park Slope,Brooklyn,Neighborhood,6/1/13,93
Park Slope,Brooklyn,Neighborhood,7/1/13,98
Park Slope,Brooklyn,Neighborhood,8/1/13,103
Park Slope,Brooklyn,Neighborhood,9/1/13,121
Park Slope,Brooklyn,Neighborhood,10/1/13,140
Park Slope,Brooklyn,Neighborhood,11/1/13,139
Park Slope,Brooklyn,Neighborhood,12/1/13,131
Park Slope,Brooklyn,Neighborhood,1/1/14,151
Park Slope,Brooklyn,Neighborhood,2/1/14,129
Park Slope,Brooklyn,Neighborhood,3/1/14,122
Park Slope,Brooklyn,Neighborhood,4/1/14,150
Park Slope,Brooklyn,Neighborhood,5/1/14,158
Park Slope,Brooklyn,Neighborhood,10/1/13,140
Park Slope,Brooklyn,Neighborhood,7/1/14,175
Park Slope,Brooklyn,Neighborhood,8/1/14,219
Park Slope,Brooklyn,Neighborhood,9/1/14,214
Park Slope,Brooklyn,Neighborhood,10/1/14,278
Park Slope,Brooklyn,Neighborhood,11/1/14,252
Park Slope,Brooklyn,Neighborhood,12/1/14,226
Park Slope,Brooklyn,Neighborhood,1/1/15,281
