Area,Boro,Area Type,Date,Median Price
West Harlem,Manhattan,neighborhood,2014-07,1750
West Harlem,Manhattan,neighborhood,2014-07,1750
West Harlem,Manhattan,neighborhood,2014-07,1750
West Harlem,Manhattan,neighborhood,2014-07,1750
West Harlem,Manhattan,neighborhood,2010-01,
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2014-07,1750
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2015-12,1799.5
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2015-01,1900
West Harlem,Manhattan,neighborhood,2010-01,
West Harlem,Manhattan,neighborhood,2010-01,
West Harlem,Manhattan,neighborhood,2016-06,1950
West Harlem,Manhattan,neighborhood,2016-07,2050
West Harlem,Manhattan,neighborhood,2016-08,2000
West Harlem,Manhattan,neighborhood,2010-01,
West Harlem,Manhattan,neighborhood,2010-01,
West Harlem,Manhattan,neighborhood,2010-01,
West Harlem,Manhattan,neighborhood,2016-12,1887.5
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2017-02,1935
West Harlem,Manhattan,neighborhood,2016-08,2000
West Harlem,Manhattan,neighborhood,2015-07,1850
West Harlem,Manhattan,neighborhood,2017-05,1895
West Harlem,Manhattan,neighborhood,2014-11,1800
West Village,Manhattan,neighborhood,2010-02,3100
West Village,Manhattan,neighborhood,2010-03,3000
West Village,Manhattan,neighborhood,2010-03,3000
West Village,Manhattan,neighborhood,2010-03,3000
West Village,Manhattan,neighborhood,2010-03,3000
West Village,Manhattan,neighborhood,2010-07,3250
West Village,Manhattan,neighborhood,2010-03,3000
West Village,Manhattan,neighborhood,2010-09,3150
West Village,Manhattan,neighborhood,2010-10,2900
West Village,Manhattan,neighborhood,2010-11,2895
West Village,Manhattan,neighborhood,2010-02,3100
West Village,Manhattan,neighborhood,2011-01,3295
West Village,Manhattan,neighborhood,2011-02,3347.5
West Village,Manhattan,neighborhood,2011-03,3200
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-06,3545
West Village,Manhattan,neighborhood,2011-07,3300
West Village,Manhattan,neighborhood,2011-08,3495
West Village,Manhattan,neighborhood,2011-09,3395
West Village,Manhattan,neighborhood,2011-10,3400
West Village,Manhattan,neighborhood,2011-11,3325
West Village,Manhattan,neighborhood,2011-07,3300
West Village,Manhattan,neighborhood,2010-07,3250
West Village,Manhattan,neighborhood,2011-07,3300
West Village,Manhattan,neighborhood,2011-07,3300
West Village,Manhattan,neighborhood,2011-01,3295
West Village,Manhattan,neighborhood,2011-10,3400
West Village,Manhattan,neighborhood,2011-07,3300
West Village,Manhattan,neighborhood,2011-10,3400
West Village,Manhattan,neighborhood,2011-03,3200
West Village,Manhattan,neighborhood,2012-09,3397.5
West Village,Manhattan,neighborhood,2011-10,3400
West Village,Manhattan,neighborhood,2011-08,3495
West Village,Manhattan,neighborhood,2011-08,3495
West Village,Manhattan,neighborhood,2011-11,3325
West Village,Manhattan,neighborhood,2011-07,3300
West Village,Manhattan,neighborhood,2011-08,3495
West Village,Manhattan,neighborhood,2011-10,3400
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-08,3495
West Village,Manhattan,neighborhood,2011-10,3400
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-10,3400
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2014-06,3525
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2015-08,3695
West Village,Manhattan,neighborhood,2015-09,3625
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2015-12,3650
West Village,Manhattan,neighborhood,2015-08,3695
West Village,Manhattan,neighborhood,2016-02,3800
West Village,Manhattan,neighborhood,2016-03,3872
West Village,Manhattan,neighborhood,2016-04,3795
West Village,Manhattan,neighborhood,2016-05,3797.5
West Village,Manhattan,neighborhood,2016-04,3795
West Village,Manhattan,neighborhood,2016-07,3750
West Village,Manhattan,neighborhood,2015-08,3695
West Village,Manhattan,neighborhood,2015-12,3650
West Village,Manhattan,neighborhood,2015-12,3650
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2014-02,3595
West Village,Manhattan,neighborhood,2011-04,3500
West Village,Manhattan,neighborhood,2017-02,3550
West Village,Manhattan,neighborhood,2014-06,3525
West Village,Manhattan,neighborhood,2017-02,3550
West Village,Manhattan,neighborhood,2017-05,3685
West Village,Manhattan,neighborhood,2017-06,3699
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Westchester Village,Bronx,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Whitestone,Queens,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2015-04,1299
Williamsbridge,Bronx,neighborhood,2015-05,1287
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsbridge,Bronx,neighborhood,2010-01,
Williamsburg,Brooklyn,neighborhood,2010-02,2350
Williamsburg,Brooklyn,neighborhood,2010-02,2350
Williamsburg,Brooklyn,neighborhood,2010-04,2425
Williamsburg,Brooklyn,neighborhood,2010-05,2365
Williamsburg,Brooklyn,neighborhood,2010-06,2520
Williamsburg,Brooklyn,neighborhood,2010-07,2558
Williamsburg,Brooklyn,neighborhood,2010-08,2500
Williamsburg,Brooklyn,neighborhood,2010-09,2550
Williamsburg,Brooklyn,neighborhood,2010-09,2550
Williamsburg,Brooklyn,neighborhood,2010-11,2600
Williamsburg,Brooklyn,neighborhood,2010-11,2600
Williamsburg,Brooklyn,neighborhood,2011-01,2617
Williamsburg,Brooklyn,neighborhood,2010-08,2500
Williamsburg,Brooklyn,neighborhood,2011-03,2700
Williamsburg,Brooklyn,neighborhood,2011-04,2800
Williamsburg,Brooklyn,neighborhood,2011-03,2700
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2011-07,2850
Williamsburg,Brooklyn,neighborhood,2010-11,2600
Williamsburg,Brooklyn,neighborhood,2011-03,2700
Williamsburg,Brooklyn,neighborhood,2011-03,2700
Williamsburg,Brooklyn,neighborhood,2011-11,2750
Williamsburg,Brooklyn,neighborhood,2011-04,2800
Williamsburg,Brooklyn,neighborhood,2012-01,2887
Williamsburg,Brooklyn,neighborhood,2012-02,2871
Williamsburg,Brooklyn,neighborhood,2012-03,2862
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2012-07,2975
Williamsburg,Brooklyn,neighborhood,2012-08,3095
Williamsburg,Brooklyn,neighborhood,2012-09,3138
Williamsburg,Brooklyn,neighborhood,2012-10,3100
Williamsburg,Brooklyn,neighborhood,2012-11,3050
Williamsburg,Brooklyn,neighborhood,2012-10,3100
Williamsburg,Brooklyn,neighborhood,2013-01,3025
Williamsburg,Brooklyn,neighborhood,2013-02,2950
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2013-02,2950
Williamsburg,Brooklyn,neighborhood,2013-06,3075
Williamsburg,Brooklyn,neighborhood,2013-07,3115
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2013-10,2918
Williamsburg,Brooklyn,neighborhood,2013-11,2947.5
Williamsburg,Brooklyn,neighborhood,2013-12,2887.5
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2014-02,2922.5
Williamsburg,Brooklyn,neighborhood,2014-03,2956.5
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2014-06,3150
Williamsburg,Brooklyn,neighborhood,2014-07,3200
Williamsburg,Brooklyn,neighborhood,2014-07,3200
Williamsburg,Brooklyn,neighborhood,2014-09,3117.5
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2014-12,3045
Williamsburg,Brooklyn,neighborhood,2015-01,2997
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2015-03,2990.5
Williamsburg,Brooklyn,neighborhood,2012-11,3050
Williamsburg,Brooklyn,neighborhood,2015-05,2943
Williamsburg,Brooklyn,neighborhood,2015-06,3099
Williamsburg,Brooklyn,neighborhood,2015-07,3098
Williamsburg,Brooklyn,neighborhood,2015-08,3080.5
Williamsburg,Brooklyn,neighborhood,2015-09,2933
Williamsburg,Brooklyn,neighborhood,2012-05,3000
Williamsburg,Brooklyn,neighborhood,2015-11,3057
Williamsburg,Brooklyn,neighborhood,2014-06,3150
Williamsburg,Brooklyn,neighborhood,2016-01,3070
Williamsburg,Brooklyn,neighborhood,2016-02,2999.5
Williamsburg,Brooklyn,neighborhood,2016-03,2931
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2016-07,2995
Williamsburg,Brooklyn,neighborhood,2013-02,2950
Williamsburg,Brooklyn,neighborhood,2016-09,2875
Williamsburg,Brooklyn,neighborhood,2016-10,2930
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2011-06,2900
Williamsburg,Brooklyn,neighborhood,2017-01,2885
Williamsburg,Brooklyn,neighborhood,2016-09,2875
Williamsburg,Brooklyn,neighborhood,2011-07,2850
Williamsburg,Brooklyn,neighborhood,2017-04,2799
Williamsburg,Brooklyn,neighborhood,2011-03,2700
Williamsburg,Brooklyn,neighborhood,2017-06,2797
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-04,1797.5
Windsor Terrace,Brooklyn,neighborhood,2010-05,1800
Windsor Terrace,Brooklyn,neighborhood,2010-05,1800
Windsor Terrace,Brooklyn,neighborhood,2010-07,1725
Windsor Terrace,Brooklyn,neighborhood,2010-08,1700
Windsor Terrace,Brooklyn,neighborhood,2010-08,1700
Windsor Terrace,Brooklyn,neighborhood,2010-10,1750
Windsor Terrace,Brooklyn,neighborhood,2010-08,1700
Windsor Terrace,Brooklyn,neighborhood,2010-12,1650
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-08,1700
Windsor Terrace,Brooklyn,neighborhood,2011-03,1550
Windsor Terrace,Brooklyn,neighborhood,2010-08,1700
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2011-07,1950
Windsor Terrace,Brooklyn,neighborhood,2011-08,1875
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2011-07,1950
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2012-06,1850
Windsor Terrace,Brooklyn,neighborhood,2010-05,1800
Windsor Terrace,Brooklyn,neighborhood,2012-06,1850
Windsor Terrace,Brooklyn,neighborhood,2010-08,1700
Windsor Terrace,Brooklyn,neighborhood,2012-10,1895
Windsor Terrace,Brooklyn,neighborhood,2012-11,1925
Windsor Terrace,Brooklyn,neighborhood,2011-07,1950
Windsor Terrace,Brooklyn,neighborhood,2010-05,1800
Windsor Terrace,Brooklyn,neighborhood,2010-05,1800
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2013-04,1900
Windsor Terrace,Brooklyn,neighborhood,2012-10,1895
Windsor Terrace,Brooklyn,neighborhood,2013-06,1872.5
Windsor Terrace,Brooklyn,neighborhood,2013-07,2100
Windsor Terrace,Brooklyn,neighborhood,2013-08,2000
Windsor Terrace,Brooklyn,neighborhood,2010-01,
Windsor Terrace,Brooklyn,neighborhood,2013-10,2250
Windsor Terrace,Brooklyn,neighborhood,2013-11,2200
Windsor Terrace,Brooklyn,neighborhood,2013-11,2200
Windsor Terrace,Brooklyn,neighborhood,2013-07,2100
Windsor Terrace,Brooklyn,neighborhood,2014-02,2125
Windsor Terrace,Brooklyn,neighborhood,2013-07,2100
Windsor Terrace,Brooklyn,neighborhood,2014-04,2075
Windsor Terrace,Brooklyn,neighborhood,2013-08,2000
Windsor Terrace,Brooklyn,neighborhood,2014-06,2050
Windsor Terrace,Brooklyn,neighborhood,2013-08,2000
Windsor Terrace,Brooklyn,neighborhood,2013-07,2100
Windsor Terrace,Brooklyn,neighborhood,2013-11,2200
Windsor Terrace,Brooklyn,neighborhood,2013-11,2200
Windsor Terrace,Brooklyn,neighborhood,2014-11,2225
Windsor Terrace,Brooklyn,neighborhood,2014-12,2300
Windsor Terrace,Brooklyn,neighborhood,2014-11,2225
Windsor Terrace,Brooklyn,neighborhood,2013-10,2250
Windsor Terrace,Brooklyn,neighborhood,2013-10,2250
Windsor Terrace,Brooklyn,neighborhood,2014-12,2300
Windsor Terrace,Brooklyn,neighborhood,2013-07,2100
Windsor Terrace,Brooklyn,neighborhood,2014-12,2300
Windsor Terrace,Brooklyn,neighborhood,2013-10,2250
Windsor Terrace,Brooklyn,neighborhood,2014-12,2300
Windsor Terrace,Brooklyn,neighborhood,2015-09,2500
Windsor Terrace,Brooklyn,neighborhood,2015-09,2500
Windsor Terrace,Brooklyn,neighborhood,2015-11,2195
Windsor Terrace,Brooklyn,neighborhood,2014-11,2225
Windsor Terrace,Brooklyn,neighborhood,2014-11,2225
Windsor Terrace,Brooklyn,neighborhood,2013-11,2200
Windsor Terrace,Brooklyn,neighborhood,2016-03,2150
Windsor Terrace,Brooklyn,neighborhood,2013-11,2200
Windsor Terrace,Brooklyn,neighborhood,2013-07,2100
